20070412;3935.30;4043.01;3918.54;4038.66;3667738;6444260864.00
20070413;4052.24;4138.48;4036.74;4073.95;3991316;7175698432.00
20070416;4077.03;4224.34;4077.03;4224.14;3430530;6052541952.00
20070417;4253.11;4280.35;4129.82;4255.68;4209323;7390651904.00
20070418;4262.65;4296.61;4203.19;4291.66;4002128;7004122112.00
20070419;4287.68;4287.68;3972.69;4062.07;4398179;7416379904.00
20070420;4077.40;4230.28;4077.40;4215.05;3413257;5841949696.00
20070423;4256.82;4319.63;4253.63;4314.59;4235848;7499317248.00
20070424;4337.15;4345.65;4271.14;4295.76;4646986;8115799040.00
20070425;4277.94;4290.03;4171.50;4260.52;3643486;6272137216.00
20070426;4265.70;4306.94;4255.39;4294.25;2754079;4988936192.00
20070427;4294.01;4294.01;4191.97;4208.46;2592716;4492516352.00
20070430;4205.14;4274.74;4199.82;4272.82;3237473;5777083904.00
20070508;4315.48;4371.67;4307.20;4371.62;3555026;5995845632.00
20070509;4405.59;4419.61;4223.33;4369.74;3792498;6985459200.00
20070510;4379.90;4379.90;4313.34;4344.64;3274340;5699001856.00
20070511;4323.70;4323.70;4238.54;4294.03;3317269;5916412928.00
20070514;4246.12;4381.73;4204.25;4354.79;3330368;6023276032.00
20070515;4366.86;4374.07;4226.95;4229.64;2977691;5284441600.00
20070516;4221.74;4315.84;4185.99;4315.77;2739883;5064354304.00
20070517;4333.57;4461.36;4323.64;4450.15;3446648;6314810880.00
20070518;4456.01;4552.32;4420.72;4541.09;3107342;6040799232.00
20070521;4419.83;4662.56;4395.62;4638.42;3645459;6779796480.00
20070522;4649.63;4698.12;4625.11;4661.00;4355952;8106267648.00
20070523;4672.93;4764.13;4656.62;4759.18;4016389;7414597120.00
20070524;4770.91;4787.34;4619.33;4690.84;4058262;7536264192.00
20070525;4680.72;4800.70;4658.04;4786.82;3849807;7302089728.00
20070528;4822.24;4952.83;4822.24;4911.35;4741180;8938890240.00
20070529;4930.17;5046.58;4929.14;5046.58;4521509;8621953024.00
20070530;4695.57;4980.21;4605.07;4650.54;5610336;10667110400.00
20070531;4626.03;4756.43;4362.86;4683.00;4797721;8720146432.00
20070601;4708.15;4773.26;4443.80;4477.23;4571962;8485679104.00
20070604;4498.08;4512.96;4166.93;4173.60;3719968;6221742080.00
20070605;4070.14;4242.04;3904.78;4241.93;4004337;6241162752.00
20070606;4274.67;4363.40;4178.99;4335.99;3525050;5635045376.00
20070607;4351.56;4545.94;4350.73;4526.64;3572832;6169922560.00
20070608;4551.42;4612.83;4503.48;4574.79;3480333;5890647552.00
20070611;4606.49;4724.89;4606.49;4724.85;3484853;6439584768.00
